code_muni;mun_pe;geom;mun_match;year;homic_f_all;homic_f_control;homic_f_treated;homic_m_all;homic_m_control;homic_m_treated;other_f_all;other_f_control;other_f_treated;other_m_all;other_m_control;other_m_treated
2608206;2608206;-35.5292418261614|-8.62689829945635;joaquim_nabuco;2012;0;0;0;1;0;0;34;0;1;34;1;1
2608206;2608206;-35.5292418261614|-8.62689829945635;joaquim_nabuco;2013;0;0;0;2;2;1;39;0;0;44;0;1
2608206;2608206;-35.5292418261614|-8.62689829945635;joaquim_nabuco;2014;0;0;0;6;0;2;30;0;0;46;2;1
2608206;2608206;-35.5292418261614|-8.62689829945635;joaquim_nabuco;2015;0;0;0;0;0;0;39;0;0;61;0;0
2608206;2608206;-35.5292418261614|-8.62689829945635;joaquim_nabuco;2016;0;0;0;1;0;2;55;1;2;52;2;1
2608255;2608255;-36.4903865236772|-8.70702896437458;jucati;2002;1;0;0;2;0;0;20;0;0;33;1;0
2608255;2608255;-36.4903865236772|-8.70702896437458;jucati;2003;0;0;0;2;0;0;25;0;0;33;0;0
2608255;2608255;-36.4903865236772|-8.70702896437458;jucati;2004;1;0;0;1;0;0;25;0;0;27;1;1
2608255;2608255;-36.4903865236772|-8.70702896437458;jucati;2005;0;0;0;4;0;0;35;0;0;34;0;1
2608255;2608255;-36.4903865236772|-8.70702896437458;jucati;2006;0;0;0;2;1;1;23;1;0;31;0;1
2608255;2608255;-36.4903865236772|-8.70702896437458;jucati;2007;0;0;0;2;1;0;35;0;2;36;2;0
2608255;2608255;-36.4903865236772|-8.70702896437458;jucati;2008;0;0;0;1;0;0;28;1;1;32;0;1
2608255;2608255;-36.4903865236772|-8.70702896437458;jucati;2009;0;0;0;4;0;0;38;0;0;30;1;0
2608255;2608255;-36.4903865236772|-8.70702896437458;jucati;2010;0;0;0;3;0;0;20;0;0;36;1;0
2608255;2608255;-36.4903865236772|-8.70702896437458;jucati;2011;0;0;0;2;1;0;20;1;0;26;1;0
2608255;2608255;-36.4903865236772|-8.70702896437458;jucati;2012;0;0;0;4;0;0;29;0;0;38;0;1
2608255;2608255;-36.4903865236772|-8.70702896437458;jucati;2013;0;0;0;0;1;0;23;0;0;35;1;2
2608255;2608255;-36.4903865236772|-8.70702896437458;jucati;2014;0;0;0;2;0;0;27;0;0;36;1;0
2608255;2608255;-36.4903865236772|-8.70702896437458;jucati;2015;0;0;0;7;2;0;18;0;0;34;0;1
2608255;2608255;-36.4903865236772|-8.70702896437458;jucati;2016;0;0;0;7;0;0;26;0;1;34;1;2
2608305;2608305;-36.4117337384655|-8.70609685279339;jupi;2002;1;0;0;0;1;2;50;0;0;51;1;1
2608305;2608305;-36.4117337384655|-8.70609685279339;jupi;2003;0;0;0;7;0;1;43;1;2;37;0;0
2608305;2608305;-36.4117337384655|-8.70609685279339;jupi;2004;1;0;0;3;0;2;52;1;0;49;1;2
2608305;2608305;-36.4117337384655|-8.70609685279339;jupi;2005;0;0;0;7;3;0;41;0;0;49;1;0
2608305;2608305;-36.4117337384655|-8.70609685279339;jupi;2006;0;0;0;1;2;2;31;0;0;40;1;0
2608305;2608305;-36.4117337384655|-8.70609685279339;jupi;2007;0;0;0;3;2;1;45;0;0;55;0;1
2608305;2608305;-36.4117337384655|-8.70609685279339;jupi;2008;0;1;0;1;1;0;33;0;0;54;1;3
2608305;2608305;-36.4117337384655|-8.70609685279339;jupi;2009;0;0;0;4;2;0;46;1;1;51;3;2
2608305;2608305;-36.4117337384655|-8.70609685279339;jupi;2010;0;0;0;9;0;0;52;0;0;47;4;1
2608305;2608305;-36.4117337384655|-8.70609685279339;jupi;2011;0;0;0;4;1;1;57;0;0;63;2;3
2608305;2608305;-36.4117337384655|-8.70609685279339;jupi;2012;0;0;0;2;0;2;51;1;0;65;1;2
2608305;2608305;-36.4117337384655|-8.70609685279339;jupi;2013;0;0;0;3;0;0;50;1;0;40;1;2
2608305;2608305;-36.4117337384655|-8.70609685279339;jupi;2014;0;1;0;3;1;0;41;0;1;54;1;2
2608305;2608305;-36.4117337384655|-8.70609685279339;jupi;2015;0;0;0;7;1;1;58;1;0;56;5;1
2608305;2608305;-36.4117337384655|-8.70609685279339;jupi;2016;1;0;0;4;1;2;44;0;0;63;1;2
2608404;2608404;-36.1359544906228|-8.7196671740285;jurema;2002;0;0;0;3;1;0;22;0;1;40;1;1
2608404;2608404;-36.1359544906228|-8.7196671740285;jurema;2003;0;0;0;3;0;0;46;2;0;36;2;1
2608404;2608404;-36.1359544906228|-8.7196671740285;jurema;2004;0;0;0;1;1;0;48;1;0;56;1;1
2608404;2608404;-36.1359544906228|-8.7196671740285;jurema;2005;0;0;0;1;0;0;49;0;0;51;1;1
2608404;2608404;-36.1359544906228|-8.7196671740285;jurema;2006;1;0;0;0;0;0;57;0;1;50;1;0
2608404;2608404;-36.1359544906228|-8.7196671740285;jurema;2007;0;0;0;2;0;0;45;1;0;47;1;0
2608404;2608404;-36.1359544906228|-8.7196671740285;jurema;2008;1;0;0;3;1;0;47;1;1;61;1;1
2608404;2608404;-36.1359544906228|-8.7196671740285;jurema;2009;0;0;0;6;0;0;35;0;0;58;2;0
2608404;2608404;-36.1359544906228|-8.7196671740285;jurema;2010;1;0;0;2;0;0;47;0;1;51;2;3
2608404;2608404;-36.1359544906228|-8.7196671740285;jurema;2011;0;0;0;3;3;2;50;1;0;57;1;2
2608404;2608404;-36.1359544906228|-8.7196671740285;jurema;2012;0;0;0;5;1;0;44;0;0;62;3;3
2608404;2608404;-36.1359544906228|-8.7196671740285;jurema;2013;1;0;0;5;2;0;43;0;0;56;4;2
2608404;2608404;-36.1359544906228|-8.7196671740285;jurema;2014;1;0;1;3;0;1;58;0;0;50;3;3
2608404;2608404;-36.1359544906228|-8.7196671740285;jurema;2015;0;0;0;1;0;0;46;0;0;55;0;1
2608404;2608404;-36.1359544906228|-8.7196671740285;jurema;2016;0;0;0;2;1;0;62;0;0;66;1;0
2608453;2608453;-35.3126019234256|-7.84423249520262;lagoa_do_carro;2002;0;0;0;1;0;0;26;0;0;31;4;0
2608453;2608453;-35.3126019234256|-7.84423249520262;lagoa_do_carro;2003;0;0;0;1;0;0;17;2;0;32;0;0
2608453;2608453;-35.3126019234256|-7.84423249520262;lagoa_do_carro;2004;0;0;0;2;0;0;33;3;0;41;1;0
2608453;2608453;-35.3126019234256|-7.84423249520262;lagoa_do_carro;2005;0;0;0;3;0;2;32;0;0;42;2;1
2608453;2608453;-35.3126019234256|-7.84423249520262;lagoa_do_carro;2006;2;0;0;5;0;0;24;0;0;37;4;1
2608453;2608453;-35.3126019234256|-7.84423249520262;lagoa_do_carro;2007;0;0;0;1;2;0;30;0;0;55;0;1
2608453;2608453;-35.3126019234256|-7.84423249520262;lagoa_do_carro;2008;0;0;0;6;1;0;34;0;1;55;1;0
2608453;2608453;-35.3126019234256|-7.84423249520262;lagoa_do_carro;2009;2;0;0;2;1;0;28;0;0;48;2;1
2608453;2608453;-35.3126019234256|-7.84423249520262;lagoa_do_carro;2010;1;0;0;2;0;0;24;0;0;44;1;0
2608453;2608453;-35.3126019234256|-7.84423249520262;lagoa_do_carro;2011;0;0;0;4;2;0;39;1;1;43;2;1
2608453;2608453;-35.3126019234256|-7.84423249520262;lagoa_do_carro;2012;0;0;0;2;0;1;30;0;0;43;1;0
2608453;2608453;-35.3126019234256|-7.84423249520262;lagoa_do_carro;2013;0;0;0;4;0;1;35;1;0;40;0;2
2608453;2608453;-35.3126019234256|-7.84423249520262;lagoa_do_carro;2014;0;0;0;6;1;3;47;0;1;30;1;1
2608453;2608453;-35.3126019234256|-7.84423249520262;lagoa_do_carro;2015;0;0;0;7;2;3;44;0;1;64;1;1
2608453;2608453;-35.3126019234256|-7.84423249520262;lagoa_do_carro;2016;0;0;0;3;0;4;58;0;1;61;0;1
2608503;2608503;-35.2928036525271|-7.93237817854014;lagoa_de_itaenga;2002;0;0;0;2;2;2;59;0;1;49;0;1
2608503;2608503;-35.2928036525271|-7.93237817854014;lagoa_de_itaenga;2003;0;0;0;1;0;3;42;0;3;46;1;0
2608503;2608503;-35.2928036525271|-7.93237817854014;lagoa_de_itaenga;2004;0;0;0;0;0;2;62;1;0;63;2;4
2608503;2608503;-35.2928036525271|-7.93237817854014;lagoa_de_itaenga;2005;0;1;0;2;3;1;58;0;0;60;0;0
2608503;2608503;-35.2928036525271|-7.93237817854014;lagoa_de_itaenga;2006;0;0;0;4;2;1;44;0;2;53;1;1
2608503;2608503;-35.2928036525271|-7.93237817854014;lagoa_de_itaenga;2007;1;0;0;3;2;1;57;1;0;71;0;2
2608503;2608503;-35.2928036525271|-7.93237817854014;lagoa_de_itaenga;2008;0;0;0;6;1;0;68;1;1;68;1;0
2608503;2608503;-35.2928036525271|-7.93237817854014;lagoa_de_itaenga;2009;0;0;0;2;2;1;53;0;0;76;2;0
2608503;2608503;-35.2928036525271|-7.93237817854014;lagoa_de_itaenga;2010;2;0;0;7;0;2;73;0;0;78;2;0
2608503;2608503;-35.2928036525271|-7.93237817854014;lagoa_de_itaenga;2011;3;0;0;4;0;1;35;0;0;72;0;1
2608503;2608503;-35.2928036525271|-7.93237817854014;lagoa_de_itaenga;2012;1;0;0;6;2;4;59;0;0;76;1;3
2608503;2608503;-35.2928036525271|-7.93237817854014;lagoa_de_itaenga;2013;0;0;1;8;3;3;58;0;1;74;2;0
2608503;2608503;-35.2928036525271|-7.93237817854014;lagoa_de_itaenga;2014;0;0;0;6;3;5;51;0;0;60;1;1
2608503;2608503;-35.2928036525271|-7.93237817854014;lagoa_de_itaenga;2015;0;0;0;12;4;5;66;1;1;76;0;1
2608503;2608503;-35.2928036525271|-7.93237817854014;lagoa_de_itaenga;2016;0;0;1;10;10;8;65;0;0;77;1;0
2608602;2608602;-36.4643169318296|-9.12417183792504;lagoa_do_ouro;2002;1;0;0;1;0;0;23;2;0;17;0;1
2608602;2608602;-36.4643169318296|-9.12417183792504;lagoa_do_ouro;2003;0;0;0;0;0;0;34;0;0;29;0;1
2608602;2608602;-36.4643169318296|-9.12417183792504;lagoa_do_ouro;2004;1;0;0;2;0;0;35;0;0;36;1;0
2608602;2608602;-36.4643169318296|-9.12417183792504;lagoa_do_ouro;2005;1;0;0;4;0;0;39;0;0;35;0;1
2608602;2608602;-36.4643169318296|-9.12417183792504;lagoa_do_ouro;2006;1;0;0;2;0;0;25;1;0;37;1;0
2608602;2608602;-36.4643169318296|-9.12417183792504;lagoa_do_ouro;2007;0;0;0;2;0;0;30;0;0;34;0;0
2608602;2608602;-36.4643169318296|-9.12417183792504;lagoa_do_ouro;2008;0;0;0;3;0;0;27;1;0;35;0;2
2608602;2608602;-36.4643169318296|-9.12417183792504;lagoa_do_ouro;2009;0;0;0;2;2;1;35;0;1;40;1;0
2608602;2608602;-36.4643169318296|-9.12417183792504;lagoa_do_ouro;2010;0;0;0;0;0;0;34;1;0;37;0;0
2608602;2608602;-36.4643169318296|-9.12417183792504;lagoa_do_ouro;2011;0;0;0;1;0;0;28;0;1;47;2;0
2608602;2608602;-36.4643169318296|-9.12417183792504;lagoa_do_ouro;2012;0;0;0;4;0;0;32;0;0;46;0;1
2608602;2608602;-36.4643169318296|-9.12417183792504;lagoa_do_ouro;2013;0;0;0;4;0;0;37;0;0;44;1;0
2608602;2608602;-36.4643169318296|-9.12417183792504;lagoa_do_ouro;2014;1;0;0;1;1;0;34;0;2;40;1;1
2608602;2608602;-36.4643169318296|-9.12417183792504;lagoa_do_ouro;2015;1;0;0;1;0;1;28;0;0;43;0;0
2608602;2608602;-36.4643169318296|-9.12417183792504;lagoa_do_ouro;2016;0;0;0;3;0;1;34;0;0;34;1;0
2608701;2608701;-35.9071210443245|-8.64925486457646;lagoa_dos_gatos;2002;1;0;0;4;2;0;38;0;0;55;2;0
2608701;2608701;-35.9071210443245|-8.64925486457646;lagoa_dos_gatos;2003;1;0;0;1;0;0;48;0;0;63;0;1
2608701;2608701;-35.9071210443245|-8.64925486457646;lagoa_dos_gatos;2004;1;0;0;2;1;1;43;0;1;54;2;4
2608701;2608701;-35.9071210443245|-8.64925486457646;lagoa_dos_gatos;2005;0;0;0;4;0;0;58;0;0;44;2;0
2608701;2608701;-35.9071210443245|-8.64925486457646;lagoa_dos_gatos;2006;0;0;0;4;0;1;46;0;0;48;3;0
2608701;2608701;-35.9071210443245|-8.64925486457646;lagoa_dos_gatos;2007;1;0;0;1;1;1;37;0;1;58;2;0
2608701;2608701;-35.9071210443245|-8.64925486457646;lagoa_dos_gatos;2008;1;0;0;2;0;1;43;1;0;56;0;0
2608701;2608701;-35.9071210443245|-8.64925486457646;lagoa_dos_gatos;2009;0;0;0;4;0;1;41;0;0;61;1;1
2608701;2608701;-35.9071210443245|-8.64925486457646;lagoa_dos_gatos;2010;0;0;0;2;1;0;44;1;0;38;0;1
2608701;2608701;-35.9071210443245|-8.64925486457646;lagoa_dos_gatos;2011;0;0;0;3;2;0;42;1;0;57;2;1
2608701;2608701;-35.9071210443245|-8.64925486457646;lagoa_dos_gatos;2012;0;0;0;2;2;2;52;0;0;54;3;0
2608701;2608701;-35.9071210443245|-8.64925486457646;lagoa_dos_gatos;2013;0;0;0;4;0;0;48;1;0;46;0;0
2608701;2608701;-35.9071210443245|-8.64925486457646;lagoa_dos_gatos;2014;0;0;0;5;0;0;43;0;0;56;1;1
2608701;2608701;-35.9071210443245|-8.64925486457646;lagoa_dos_gatos;2015;0;0;0;8;2;0;45;0;0;43;2;1
2608701;2608701;-35.9071210443245|-8.64925486457646;lagoa_dos_gatos;2016;0;0;1;4;2;1;51;0;1;54;1;0
2608750;2608750;-40.2707251264837|-8.995051485;lagoa_grande;2002;2;0;0;5;2;0;25;0;0;38;0;3
2608750;2608750;-40.2707251264837|-8.995051485;lagoa_grande;2003;1;0;0;9;2;0;37;1;0;55;1;1
2608750;2608750;-40.2707251264837|-8.995051485;lagoa_grande;2004;0;0;0;2;1;1;25;0;2;26;5;2
2608750;2608750;-40.2707251264837|-8.995051485;lagoa_grande;2005;0;0;0;3;3;1;33;3;0;40;2;2
2608750;2608750;-40.2707251264837|-8.995051485;lagoa_grande;2006;1;0;1;9;1;1;43;1;1;33;0;1
2608750;2608750;-40.2707251264837|-8.995051485;lagoa_grande;2007;1;0;1;8;2;1;20;0;1;41;1;2
2608750;2608750;-40.2707251264837|-8.995051485;lagoa_grande;2008;0;0;0;5;0;1;36;0;1;48;3;0
2608750;2608750;-40.2707251264837|-8.995051485;lagoa_grande;2009;0;0;0;2;0;1;52;0;0;52;0;0
2608750;2608750;-40.2707251264837|-8.995051485;lagoa_grande;2010;0;0;0;5;0;0;35;1;0;55;2;0
2608750;2608750;-40.2707251264837|-8.995051485;lagoa_grande;2011;0;0;0;3;1;0;37;1;0;43;3;2
2608750;2608750;-40.2707251264837|-8.995051485;lagoa_grande;2012;0;0;0;4;0;0;26;0;1;55;2;1
2608750;2608750;-40.2707251264837|-8.995051485;lagoa_grande;2013;0;0;0;6;3;0;36;1;1;49;3;1
2608750;2608750;-40.2707251264837|-8.995051485;lagoa_grande;2014;0;0;0;5;1;0;38;0;0;61;2;0
2608750;2608750;-40.2707251264837|-8.995051485;lagoa_grande;2015;0;0;0;3;1;0;40;0;0;53;2;0
2608750;2608750;-40.2707251264837|-8.995051485;lagoa_grande;2016;1;0;0;5;0;0;45;2;1;40;4;2
2608800;2608800;-36.3214966175308|-8.66285686583942;lajedo;2002;1;0;0;4;0;2;91;1;1;122;6;0
2608800;2608800;-36.3214966175308|-8.66285686583942;lajedo;2003;1;0;0;8;5;2;118;0;1;130;3;2
2608800;2608800;-36.3214966175308|-8.66285686583942;lajedo;2004;2;1;1;5;1;4;122;1;3;166;3;3
2608800;2608800;-36.3214966175308|-8.66285686583942;lajedo;2005;1;0;0;6;2;2;123;0;0;135;5;6
2608800;2608800;-36.3214966175308|-8.66285686583942;lajedo;2006;1;0;0;17;2;1;115;1;1;115;4;2
2608800;2608800;-36.3214966175308|-8.66285686583942;lajedo;2007;1;0;0;5;1;0;114;1;0;130;2;2
2608800;2608800;-36.3214966175308|-8.66285686583942;lajedo;2008;1;0;0;6;0;1;115;1;3;137;1;1
2608800;2608800;-36.3214966175308|-8.66285686583942;lajedo;2009;1;0;0;5;2;0;122;2;0;142;3;1
2608800;2608800;-36.3214966175308|-8.66285686583942;lajedo;2010;0;0;0;12;6;1;116;1;0;120;4;0
2608800;2608800;-36.3214966175308|-8.66285686583942;lajedo;2011;2;0;1;5;2;1;130;1;1;132;2;1
2608800;2608800;-36.3214966175308|-8.66285686583942;lajedo;2012;2;0;1;17;5;3;131;0;2;130;8;2
2608800;2608800;-36.3214966175308|-8.66285686583942;lajedo;2013;0;0;0;13;2;3;130;3;1;155;2;2
2608800;2608800;-36.3214966175308|-8.66285686583942;lajedo;2014;1;0;0;16;1;2;127;3;0;155;2;2
2608800;2608800;-36.3214966175308|-8.66285686583942;lajedo;2015;3;0;0;12;7;5;135;2;3;158;3;5
2608800;2608800;-36.3214966175308|-8.66285686583942;lajedo;2016;2;0;0;12;7;3;156;0;0;193;2;0
2608909;2608909;-35.4552610509597|-7.880198;limoeiro;2002;0;0;0;22;10;5;151;1;3;199;6;7
2608909;2608909;-35.4552610509597|-7.880198;limoeiro;2003;0;0;0;31;7;4;183;0;1;203;2;5
2608909;2608909;-35.4552610509597|-7.880198;limoeiro;2004;3;0;0;19;8;3;161;1;0;180;6;3
2608909;2608909;-35.4552610509597|-7.880198;limoeiro;2005;0;0;1;19;8;2;148;0;1;210;3;2
2608909;2608909;-35.4552610509597|-7.880198;limoeiro;2006;1;0;0;25;7;4;188;3;2;194;1;2
2608909;2608909;-35.4552610509597|-7.880198;limoeiro;2007;3;0;0;34;12;5;176;3;0;181;3;1
2608909;2608909;-35.4552610509597|-7.880198;limoeiro;2008;1;0;0;21;5;1;195;2;0;190;1;3
2608909;2608909;-35.4552610509597|-7.880198;limoeiro;2009;4;0;0;20;7;3;180;0;0;197;2;2
2608909;2608909;-35.4552610509597|-7.880198;limoeiro;2010;3;0;0;13;2;0;167;0;0;190;6;3
2608909;2608909;-35.4552610509597|-7.880198;limoeiro;2011;3;0;0;12;8;0;196;1;2;240;6;4
2608909;2608909;-35.4552610509597|-7.880198;limoeiro;2012;1;0;0;7;2;0;200;2;0;225;5;1
2608909;2608909;-35.4552610509597|-7.880198;limoeiro;2013;1;0;0;3;2;0;212;0;1;210;4;3
2608909;2608909;-35.4552610509597|-7.880198;limoeiro;2014;2;0;0;5;2;0;192;0;0;213;1;3
2608909;2608909;-35.4552610509597|-7.880198;limoeiro;2015;2;0;0;13;3;2;236;1;0;282;4;3
2608909;2608909;-35.4552610509597|-7.880198;limoeiro;2016;2;1;0;9;6;2;198;1;1;234;5;2
2609006;2609006;-35.4498749786749|-7.55568069874714;macaparana;2002;2;0;0;7;1;0;70;1;0;83;3;0
2609006;2609006;-35.4498749786749|-7.55568069874714;macaparana;2003;0;0;0;2;0;0;64;0;2;84;1;2
2609006;2609006;-35.4498749786749|-7.55568069874714;macaparana;2004;0;0;0;4;0;0;85;2;0;94;2;0
2609006;2609006;-35.4498749786749|-7.55568069874714;macaparana;2005;1;0;0;7;3;1;80;2;0;88;0;2
2609006;2609006;-35.4498749786749|-7.55568069874714;macaparana;2006;0;0;0;4;3;0;66;1;1;74;0;3
2609006;2609006;-35.4498749786749|-7.55568069874714;macaparana;2007;0;0;0;0;1;0;72;0;1;98;2;0
2609006;2609006;-35.4498749786749|-7.55568069874714;macaparana;2008;0;1;0;4;2;3;74;1;2;72;3;1
2609006;2609006;-35.4498749786749|-7.55568069874714;macaparana;2009;1;0;0;3;1;1;73;1;1;93;1;1
2609006;2609006;-35.4498749786749|-7.55568069874714;macaparana;2010;2;0;1;3;1;0;95;0;0;64;0;0
2609006;2609006;-35.4498749786749|-7.55568069874714;macaparana;2011;0;0;0;3;2;1;77;2;0;81;3;3
2609006;2609006;-35.4498749786749|-7.55568069874714;macaparana;2012;1;0;0;2;1;2;65;1;0;105;3;3
2609006;2609006;-35.4498749786749|-7.55568069874714;macaparana;2013;0;0;0;3;2;0;75;1;0;96;4;0
2609006;2609006;-35.4498749786749|-7.55568069874714;macaparana;2014;2;1;0;4;1;0;72;1;0;81;2;2
2609006;2609006;-35.4498749786749|-7.55568069874714;macaparana;2015;0;0;1;3;0;1;87;0;1;95;4;0
2609006;2609006;-35.4498749786749|-7.55568069874714;macaparana;2016;1;0;0;5;2;0;72;0;1;122;4;2
2609105;2609105;-35.5141405623355|-7.68857248562588;machados;2002;0;0;0;0;1;0;28;0;0;29;3;0
2609105;2609105;-35.5141405623355|-7.68857248562588;machados;2003;0;0;0;0;1;0;31;0;0;31;0;1
2609105;2609105;-35.5141405623355|-7.68857248562588;machados;2004;0;0;0;0;1;1;29;1;0;25;0;0
2609105;2609105;-35.5141405623355|-7.68857248562588;machados;2005;0;0;0;1;0;0;34;0;0;26;0;0
2609105;2609105;-35.5141405623355|-7.68857248562588;machados;2006;0;0;0;2;0;0;23;0;0;34;0;1
2609105;2609105;-35.5141405623355|-7.68857248562588;machados;2007;0;0;0;0;0;0;20;0;0;39;0;1
2609105;2609105;-35.5141405623355|-7.68857248562588;machados;2008;0;0;0;2;0;0;43;0;0;29;1;0
2609105;2609105;-35.5141405623355|-7.68857248562588;machados;2009;0;0;0;0;0;0;21;0;0;36;0;1
2609105;2609105;-35.5141405623355|-7.68857248562588;machados;2010;1;0;0;1;0;0;28;0;0;34;4;0
2609105;2609105;-35.5141405623355|-7.68857248562588;machados;2011;0;0;0;1;0;0;33;0;0;40;2;1
2609105;2609105;-35.5141405623355|-7.68857248562588;machados;2012;1;0;0;1;0;0;43;0;1;42;0;1
2609105;2609105;-35.5141405623355|-7.68857248562588;machados;2013;0;0;0;3;0;0;32;0;1;33;0;0
2609105;2609105;-35.5141405623355|-7.68857248562588;machados;2014;2;0;0;1;0;0;38;0;2;42;0;0
2609105;2609105;-35.5141405623355|-7.68857248562588;machados;2015;0;0;0;2;2;0;45;0;0;43;2;1
2609105;2609105;-35.5141405623355|-7.68857248562588;machados;2016;0;0;0;5;2;0;39;0;0;36;0;3
2609154;2609154;-37.626822945483|-8.960108144634;manari;2002;0;0;0;1;0;1;19;0;0;27;0;1
2609154;2609154;-37.626822945483|-8.960108144634;manari;2003;0;0;0;1;0;0;8;1;1;24;0;1
2609154;2609154;-37.626822945483|-8.960108144634;manari;2004;0;0;0;0;0;0;16;1;2;28;1;0
2609154;2609154;-37.626822945483|-8.960108144634;manari;2005;0;0;1;2;0;0;16;0;0;19;0;0
2609154;2609154;-37.626822945483|-8.960108144634;manari;2006;1;0;0;2;0;0;21;3;0;23;1;1
2609154;2609154;-37.626822945483|-8.960108144634;manari;2007;0;0;0;1;1;1;14;1;0;18;0;0
2609154;2609154;-37.626822945483|-8.960108144634;manari;2008;1;0;0;3;1;0;23;1;1;29;1;0
2609154;2609154;-37.626822945483|-8.960108144634;manari;2009;1;0;0;2;0;0;18;0;0;24;1;2
2609154;2609154;-37.626822945483|-8.960108144634;manari;2010;0;1;0;4;1;0;17;0;2;36;2;0
2609154;2609154;-37.626822945483|-8.960108144634;manari;2011;0;0;0;1;0;0;20;0;0;33;1;3
2609154;2609154;-37.626822945483|-8.960108144634;manari;2012;0;0;0;3;1;1;16;2;0;25;1;0
2609154;2609154;-37.626822945483|-8.960108144634;manari;2013;1;0;0;2;0;0;26;0;0;33;2;2
2609154;2609154;-37.626822945483|-8.960108144634;manari;2014;0;0;0;1;0;0;25;0;0;24;2;0
2609154;2609154;-37.626822945483|-8.960108144634;manari;2015;0;0;0;1;0;0;19;2;1;55;0;3
2609154;2609154;-37.626822945483|-8.960108144634;manari;2016;1;0;0;5;0;0;36;1;0;43;2;3
2609204;2609204;-35.8141175724592|-8.78307760133498;maraial;2002;0;0;0;1;0;0;24;0;0;40;1;0
2609204;2609204;-35.8141175724592|-8.78307760133498;maraial;2003;0;0;0;1;0;0;27;0;1;53;1;2
2609204;2609204;-35.8141175724592|-8.78307760133498;maraial;2004;0;0;0;0;0;0;25;0;0;44;1;0
2609204;2609204;-35.8141175724592|-8.78307760133498;maraial;2005;0;0;0;3;0;0;29;0;0;33;3;1
2609204;2609204;-35.8141175724592|-8.78307760133498;maraial;2006;0;0;0;3;0;0;33;2;0;23;1;0
2609204;2609204;-35.8141175724592|-8.78307760133498;maraial;2007;0;0;0;1;0;0;34;1;0;44;0;0
2609204;2609204;-35.8141175724592|-8.78307760133498;maraial;2008;1;0;0;2;0;0;27;1;0;37;1;1
2609204;2609204;-35.8141175724592|-8.78307760133498;maraial;2009;0;0;0;3;0;0;31;0;0;32;2;0
2609204;2609204;-35.8141175724592|-8.78307760133498;maraial;2010;0;0;0;4;1;0;31;1;1;38;1;1
2609204;2609204;-35.8141175724592|-8.78307760133498;maraial;2011;0;0;0;1;0;0;35;0;0;27;2;0
2609204;2609204;-35.8141175724592|-8.78307760133498;maraial;2012;1;0;0;0;0;1;17;0;0;45;3;0
2609204;2609204;-35.8141175724592|-8.78307760133498;maraial;2013;0;0;0;2;1;0;23;0;0;45;2;3
2609204;2609204;-35.8141175724592|-8.78307760133498;maraial;2014;0;0;0;5;0;0;17;0;0;36;0;0
2609204;2609204;-35.8141175724592|-8.78307760133498;maraial;2015;1;0;0;0;2;1;21;0;1;22;1;0
2609204;2609204;-35.8141175724592|-8.78307760133498;maraial;2016;1;0;0;6;1;0;29;0;0;30;0;2
2609303;2609303;-38.7345645822767|-8.12024380215452;mirandiba;2002;0;0;0;2;0;0;42;0;0;34;1;1
2609303;2609303;-38.7345645822767|-8.12024380215452;mirandiba;2003;0;0;0;1;2;0;32;0;2;39;1;1
2609303;2609303;-38.7345645822767|-8.12024380215452;mirandiba;2004;0;0;0;2;0;0;27;0;0;33;0;0
2609303;2609303;-38.7345645822767|-8.12024380215452;mirandiba;2005;1;0;0;1;1;1;31;1;0;37;1;2
2609303;2609303;-38.7345645822767|-8.12024380215452;mirandiba;2006;2;0;0;1;1;1;29;0;0;32;0;1
2609303;2609303;-38.7345645822767|-8.12024380215452;mirandiba;2007;1;0;0;5;1;0;33;0;1;32;0;0
2609303;2609303;-38.7345645822767|-8.12024380215452;mirandiba;2008;0;1;0;0;1;0;37;0;1;33;1;0
2609303;2609303;-38.7345645822767|-8.12024380215452;mirandiba;2009;0;0;0;4;0;0;33;0;0;39;1;0
2609303;2609303;-38.7345645822767|-8.12024380215452;mirandiba;2010;0;0;0;2;1;0;25;1;2;36;0;2
2609303;2609303;-38.7345645822767|-8.12024380215452;mirandiba;2011;1;0;0;2;1;1;38;0;0;44;3;0
2609303;2609303;-38.7345645822767|-8.12024380215452;mirandiba;2012;0;0;0;0;1;1;38;1;0;31;0;0
2609303;2609303;-38.7345645822767|-8.12024380215452;mirandiba;2013;0;0;0;2;1;0;46;0;0;43;2;0
2609303;2609303;-38.7345645822767|-8.12024380215452;mirandiba;2014;0;0;0;2;0;0;49;0;0;46;2;0
2609303;2609303;-38.7345645822767|-8.12024380215452;mirandiba;2015;0;0;0;1;0;0;48;0;0;51;2;1
2609303;2609303;-38.7345645822767|-8.12024380215452;mirandiba;2016;1;0;0;6;0;0;34;1;1;52;2;2
2609402;2609402;-35.0948690998839|-8.11869453;moreno;2002;1;0;0;11;3;2;130;1;1;137;5;1
2609402;2609402;-35.0948690998839|-8.11869453;moreno;2003;1;0;1;9;3;3;116;0;1;150;3;2
2609402;2609402;-35.0948690998839|-8.11869453;moreno;2004;2;0;0;21;6;0;147;2;1;159;1;2
2609402;2609402;-35.0948690998839|-8.11869453;moreno;2005;2;0;0;23;6;5;114;0;0;160;7;5
2609402;2609402;-35.0948690998839|-8.11869453;moreno;2006;3;0;0;17;8;0;129;3;3;137;3;1
