code_muni;mun_pe;geom;mun_match;year;homic_f_all;homic_f_control;homic_f_treated;homic_m_all;homic_m_control;homic_m_treated;other_f_all;other_f_control;other_f_treated;other_m_all;other_m_control;other_m_treated
2513356;2613503;-38.5595999296318|-7.62777971854304;santa_in_aas;2015;0;0;0;1;0;0;6;0;0;5;0;0
2513356;2613503;-38.5595999296318|-7.62777971854304;santa_in_aas;2016;0;0;0;0;0;0;5;0;0;5;0;0
2513356;2613909;-38.5595999296318|-7.62777971854304;santa_in_aas;2002;0;0;0;0;0;0;3;0;0;6;0;0
2513356;2613909;-38.5595999296318|-7.62777971854304;santa_in_aas;2003;0;0;0;0;0;0;2;0;0;2;1;0
2513356;2613909;-38.5595999296318|-7.62777971854304;santa_in_aas;2004;0;0;0;1;0;0;4;0;1;2;0;0
2513356;2613909;-38.5595999296318|-7.62777971854304;santa_in_aas;2005;0;0;0;0;0;0;8;0;0;10;0;0
2513356;2613909;-38.5595999296318|-7.62777971854304;santa_in_aas;2006;0;0;0;0;0;0;6;0;0;8;1;0
2513356;2613909;-38.5595999296318|-7.62777971854304;santa_in_aas;2007;0;0;0;1;0;1;3;0;0;5;0;0
2513356;2613909;-38.5595999296318|-7.62777971854304;santa_in_aas;2008;0;0;0;0;0;0;3;0;0;5;0;0
2513356;2613909;-38.5595999296318|-7.62777971854304;santa_in_aas;2009;0;0;1;2;0;0;3;0;0;4;1;0
2513356;2613909;-38.5595999296318|-7.62777971854304;santa_in_aas;2010;0;0;0;2;0;0;3;0;0;3;0;0
2513356;2613909;-38.5595999296318|-7.62777971854304;santa_in_aas;2011;0;0;0;0;0;0;2;0;0;1;1;0
2513356;2613909;-38.5595999296318|-7.62777971854304;santa_in_aas;2012;1;0;0;0;1;0;1;0;0;4;0;0
2513356;2613909;-38.5595999296318|-7.62777971854304;santa_in_aas;2013;0;0;0;1;0;0;4;0;0;6;2;2
2513356;2613909;-38.5595999296318|-7.62777971854304;santa_in_aas;2014;0;0;0;1;0;0;6;0;1;10;0;0
2513356;2613909;-38.5595999296318|-7.62777971854304;santa_in_aas;2015;0;0;0;1;0;0;6;0;0;5;0;0
2513356;2613909;-38.5595999296318|-7.62777971854304;santa_in_aas;2016;0;0;0;0;0;0;5;0;0;5;0;0
2513505;2613909;-38.3325811539416|-7.55121340952873;santana_de_mangueira;2002;0;0;0;0;0;0;11;0;0;9;0;0
2513505;2613909;-38.3325811539416|-7.55121340952873;santana_de_mangueira;2003;0;0;0;0;0;0;11;0;0;12;0;1
2513505;2613909;-38.3325811539416|-7.55121340952873;santana_de_mangueira;2004;0;0;0;0;0;0;12;0;1;3;0;0
2513505;2613909;-38.3325811539416|-7.55121340952873;santana_de_mangueira;2005;0;0;0;0;0;0;13;0;2;14;0;0
2513505;2613909;-38.3325811539416|-7.55121340952873;santana_de_mangueira;2006;0;0;0;1;0;0;9;0;0;12;0;0
2513505;2613909;-38.3325811539416|-7.55121340952873;santana_de_mangueira;2007;0;0;0;0;0;0;6;0;0;13;0;0
2513505;2613909;-38.3325811539416|-7.55121340952873;santana_de_mangueira;2008;0;0;0;0;0;0;6;0;0;9;0;0
2513505;2613909;-38.3325811539416|-7.55121340952873;santana_de_mangueira;2009;1;0;0;1;0;2;6;1;0;7;1;1
2513505;2613909;-38.3325811539416|-7.55121340952873;santana_de_mangueira;2010;0;0;0;2;1;0;11;0;0;10;1;0
2513505;2613909;-38.3325811539416|-7.55121340952873;santana_de_mangueira;2011;0;0;0;0;0;0;13;0;0;10;0;0
2513505;2613909;-38.3325811539416|-7.55121340952873;santana_de_mangueira;2012;1;0;0;2;0;0;13;0;1;11;0;2
2513505;2613909;-38.3325811539416|-7.55121340952873;santana_de_mangueira;2013;0;0;0;1;0;0;9;0;0;16;0;0
2513505;2613909;-38.3325811539416|-7.55121340952873;santana_de_mangueira;2014;0;0;0;4;0;0;13;0;0;19;0;0
2513505;2613909;-38.3325811539416|-7.55121340952873;santana_de_mangueira;2015;0;0;0;2;0;0;10;0;0;17;0;0
2513505;2613909;-38.3325811539416|-7.55121340952873;santana_de_mangueira;2016;0;0;0;3;0;0;12;0;0;12;0;0
2514107;2601201;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2002;0;1;0;1;0;0;4;0;0;6;0;1
2514107;2601201;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2003;0;0;0;0;0;0;6;0;0;7;0;0
2514107;2601201;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2004;0;0;0;0;0;0;10;1;0;6;1;1
2514107;2601201;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2005;0;0;0;0;0;0;13;0;1;6;0;2
2514107;2601201;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2006;1;0;0;0;0;0;9;0;0;11;0;0
2514107;2601201;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2007;0;0;0;1;0;1;13;2;0;13;0;0
2514107;2601201;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2008;0;0;0;0;0;0;5;0;0;13;0;0
2514107;2601201;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2009;1;0;0;0;1;0;13;0;1;11;0;0
2514107;2601201;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2010;0;0;0;1;0;0;7;0;0;12;0;0
2514107;2601201;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2011;0;0;0;0;0;0;10;0;0;11;0;1
2514107;2601201;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2012;0;0;0;1;0;0;11;1;0;13;0;0
2514107;2601201;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2013;0;0;0;2;0;0;16;0;0;15;0;0
2514107;2601201;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2014;0;0;0;1;0;0;17;0;1;13;1;0
2514107;2601201;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2015;0;0;0;3;0;0;9;0;0;15;0;0
2514107;2601201;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2016;0;0;0;1;0;0;17;0;0;15;0;0
2514107;2608008;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2002;0;1;0;1;0;0;4;0;0;6;0;1
2514107;2608008;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2003;0;0;0;0;0;0;6;0;0;7;0;0
2514107;2608008;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2004;0;0;0;0;0;0;10;1;0;6;1;1
2514107;2608008;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2005;0;0;0;0;0;0;13;0;1;6;0;2
2514107;2608008;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2006;1;0;0;0;0;0;9;0;0;11;0;0
2514107;2608008;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2007;0;0;0;1;0;1;13;2;0;13;0;0
2514107;2608008;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2008;0;0;0;0;0;0;5;0;0;13;0;0
2514107;2608008;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2009;1;0;0;0;1;0;13;0;1;11;0;0
2514107;2608008;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2010;0;0;0;1;0;0;7;0;0;12;0;0
2514107;2608008;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2011;0;0;0;0;0;0;10;0;0;11;0;1
2514107;2608008;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2012;0;0;0;1;0;0;11;1;0;13;0;0
2514107;2608008;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2013;0;0;0;2;0;0;16;0;0;15;0;0
2514107;2608008;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2014;0;0;0;1;0;0;17;0;1;13;1;0
2514107;2608008;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2015;0;0;0;3;0;0;9;0;0;15;0;0
2514107;2608008;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2016;0;0;0;1;0;0;17;0;0;15;0;0
2514107;2610905;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2002;0;1;0;1;0;0;4;0;0;6;0;1
2514107;2610905;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2003;0;0;0;0;0;0;6;0;0;7;0;0
2514107;2610905;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2004;0;0;0;0;0;0;10;1;0;6;1;1
2514107;2610905;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2005;0;0;0;0;0;0;13;0;1;6;0;2
2514107;2610905;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2006;1;0;0;0;0;0;9;0;0;11;0;0
2514107;2610905;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2007;0;0;0;1;0;1;13;2;0;13;0;0
2514107;2610905;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2008;0;0;0;0;0;0;5;0;0;13;0;0
2514107;2610905;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2009;1;0;0;0;1;0;13;0;1;11;0;0
2514107;2610905;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2010;0;0;0;1;0;0;7;0;0;12;0;0
2514107;2610905;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2011;0;0;0;0;0;0;10;0;0;11;0;1
2514107;2610905;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2012;0;0;0;1;0;0;11;1;0;13;0;0
2514107;2610905;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2013;0;0;0;2;0;0;16;0;0;15;0;0
2514107;2610905;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2014;0;0;0;1;0;0;17;0;1;13;1;0
2514107;2610905;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2015;0;0;0;3;0;0;9;0;0;15;0;0
2514107;2610905;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2016;0;0;0;1;0;0;17;0;0;15;0;0
2514107;2611200;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2002;0;1;0;1;0;0;4;0;0;6;0;1
2514107;2611200;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2003;0;0;0;0;0;0;6;0;0;7;0;0
2514107;2611200;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2004;0;0;0;0;0;0;10;1;0;6;1;1
2514107;2611200;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2005;0;0;0;0;0;0;13;0;1;6;0;2
2514107;2611200;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2006;1;0;0;0;0;0;9;0;0;11;0;0
2514107;2611200;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2007;0;0;0;1;0;1;13;2;0;13;0;0
2514107;2611200;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2008;0;0;0;0;0;0;5;0;0;13;0;0
2514107;2611200;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2009;1;0;0;0;1;0;13;0;1;11;0;0
2514107;2611200;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2010;0;0;0;1;0;0;7;0;0;12;0;0
2514107;2611200;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2011;0;0;0;0;0;0;10;0;0;11;0;1
2514107;2611200;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2012;0;0;0;1;0;0;11;1;0;13;0;0
2514107;2611200;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2013;0;0;0;2;0;0;16;0;0;15;0;0
2514107;2611200;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2014;0;0;0;1;0;0;17;0;1;13;1;0
2514107;2611200;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2015;0;0;0;3;0;0;9;0;0;15;0;0
2514107;2611200;-36.8457433215685|-8.08104288936475;sa_o_jo_a_o_do_tigre;2016;0;0;0;1;0;0;17;0;0;15;0;0
2514552;2612471;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2002;0;0;0;0;0;0;13;1;0;12;0;0
2514552;2612471;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2003;0;0;0;0;0;0;1;0;0;10;0;1
2514552;2612471;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2004;0;0;0;1;0;0;12;0;0;12;0;0
2514552;2612471;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2005;0;0;0;0;1;0;9;0;0;6;0;0
2514552;2612471;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2006;0;0;0;1;0;0;3;0;0;4;0;0
2514552;2612471;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2007;0;0;0;0;0;0;5;0;0;8;0;0
2514552;2612471;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2008;0;0;0;0;0;0;10;0;0;9;0;0
2514552;2612471;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2009;0;0;0;0;0;0;4;0;0;7;0;0
2514552;2612471;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2010;1;0;0;0;0;0;10;0;0;11;1;0
2514552;2612471;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2011;0;0;0;0;0;0;11;0;0;8;0;0
2514552;2612471;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2012;0;0;0;0;0;0;9;0;0;6;0;0
2514552;2612471;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2013;0;0;0;1;0;1;10;0;0;9;0;0
2514552;2612471;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2014;0;0;0;0;0;0;10;0;0;6;0;0
2514552;2612471;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2015;0;0;0;1;0;0;9;0;0;9;0;0
2514552;2612471;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2016;0;0;0;1;0;0;10;0;0;3;0;0
2514552;2615706;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2002;0;0;0;0;0;0;13;1;0;12;0;0
2514552;2615706;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2003;0;0;0;0;0;0;1;0;0;10;0;1
2514552;2615706;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2004;0;0;0;1;0;0;12;0;0;12;0;0
2514552;2615706;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2005;0;0;0;0;1;0;9;0;0;6;0;0
2514552;2615706;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2006;0;0;0;1;0;0;3;0;0;4;0;0
2514552;2615706;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2007;0;0;0;0;0;0;5;0;0;8;0;0
2514552;2615706;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2008;0;0;0;0;0;0;10;0;0;9;0;0
2514552;2615706;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2009;0;0;0;0;0;0;4;0;0;7;0;0
2514552;2615706;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2010;1;0;0;0;0;0;10;0;0;11;1;0
2514552;2615706;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2011;0;0;0;0;0;0;11;0;0;8;0;0
2514552;2615706;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2012;0;0;0;0;0;0;9;0;0;6;0;0
2514552;2615706;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2013;0;0;0;1;0;1;10;0;0;9;0;0
2514552;2615706;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2014;0;0;0;0;0;0;10;0;0;6;0;0
2514552;2615706;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2015;0;0;0;1;0;0;9;0;0;9;0;0
2514552;2615706;-38.0988027202559|-7.7429694507639;sa_o_jos_a_c_de_princesa;2016;0;0;0;1;0;0;10;0;0;3;0;0
2514800;2607703;-36.8027778195065|-7.39264269695839;sa_o_jos_a_c_dos_cordeiros;2002;0;0;0;2;0;0;1;0;0;5;1;0
2514800;2607703;-36.8027778195065|-7.39264269695839;sa_o_jos_a_c_dos_cordeiros;2003;0;0;0;0;0;0;8;0;0;8;1;0
2514800;2607703;-36.8027778195065|-7.39264269695839;sa_o_jos_a_c_dos_cordeiros;2004;0;0;0;1;0;0;5;0;0;2;1;0
2514800;2607703;-36.8027778195065|-7.39264269695839;sa_o_jos_a_c_dos_cordeiros;2005;0;0;0;0;0;0;3;0;0;5;0;0
2514800;2607703;-36.8027778195065|-7.39264269695839;sa_o_jos_a_c_dos_cordeiros;2006;0;0;0;0;0;0;6;0;1;6;0;0
2514800;2607703;-36.8027778195065|-7.39264269695839;sa_o_jos_a_c_dos_cordeiros;2007;0;0;0;0;0;0;4;0;0;10;1;1
2514800;2607703;-36.8027778195065|-7.39264269695839;sa_o_jos_a_c_dos_cordeiros;2008;0;0;0;2;0;0;5;0;0;6;1;0
2514800;2607703;-36.8027778195065|-7.39264269695839;sa_o_jos_a_c_dos_cordeiros;2009;0;0;0;0;0;0;9;0;0;8;0;0
2514800;2607703;-36.8027778195065|-7.39264269695839;sa_o_jos_a_c_dos_cordeiros;2010;0;0;0;1;0;0;11;0;0;12;0;0
2514800;2607703;-36.8027778195065|-7.39264269695839;sa_o_jos_a_c_dos_cordeiros;2011;0;0;0;2;0;0;12;0;0;12;0;0
2514800;2607703;-36.8027778195065|-7.39264269695839;sa_o_jos_a_c_dos_cordeiros;2012;0;0;0;1;0;0;11;0;0;15;1;0
2514800;2607703;-36.8027778195065|-7.39264269695839;sa_o_jos_a_c_dos_cordeiros;2013;0;0;0;0;0;0;13;1;0;19;0;0
2514800;2607703;-36.8027778195065|-7.39264269695839;sa_o_jos_a_c_dos_cordeiros;2014;0;0;0;0;0;0;9;0;0;8;1;0
2514800;2607703;-36.8027778195065|-7.39264269695839;sa_o_jos_a_c_dos_cordeiros;2015;0;0;0;0;0;0;3;0;0;17;0;0
2514800;2607703;-36.8027778195065|-7.39264269695839;sa_o_jos_a_c_dos_cordeiros;2016;0;0;0;0;1;0;10;0;0;11;0;0
2515203;2601201;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2002;0;0;0;0;0;0;6;0;0;10;0;0
2515203;2601201;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2003;0;0;0;0;0;0;13;0;0;5;1;0
2515203;2601201;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2004;0;0;0;0;0;0;15;0;0;13;0;0
2515203;2601201;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2005;0;0;0;1;0;0;9;0;0;11;0;0
2515203;2601201;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2006;0;0;0;2;0;0;6;0;0;9;0;0
2515203;2601201;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2007;0;0;0;0;0;0;13;0;0;13;1;0
2515203;2601201;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2008;0;0;0;1;0;0;11;1;0;14;0;0
2515203;2601201;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2009;0;0;0;0;0;0;8;0;0;10;0;0
2515203;2601201;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2010;0;0;0;0;0;0;10;0;0;8;0;0
2515203;2601201;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2011;0;0;0;1;0;0;10;0;0;13;2;0
2515203;2601201;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2012;0;0;0;1;0;0;7;0;0;6;0;0
2515203;2601201;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2013;0;0;0;0;0;0;13;0;0;16;0;0
2515203;2601201;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2014;0;0;0;0;0;0;14;0;0;6;1;0
2515203;2601201;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2015;0;0;0;0;0;0;8;0;0;10;0;0
2515203;2601201;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2016;0;0;0;0;0;0;14;0;0;16;0;0
2515203;2614105;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2002;0;0;0;0;0;0;6;0;0;10;0;0
2515203;2614105;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2003;0;0;0;0;0;0;13;0;0;5;1;0
2515203;2614105;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2004;0;0;0;0;0;0;15;0;0;13;0;0
2515203;2614105;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2005;0;0;0;1;0;0;9;0;0;11;0;0
2515203;2614105;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2006;0;0;0;2;0;0;6;0;0;9;0;0
2515203;2614105;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2007;0;0;0;0;0;0;13;0;0;13;1;0
2515203;2614105;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2008;0;0;0;1;0;0;11;1;0;14;0;0
2515203;2614105;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2009;0;0;0;0;0;0;8;0;0;10;0;0
2515203;2614105;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2010;0;0;0;0;0;0;10;0;0;8;0;0
2515203;2614105;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2011;0;0;0;1;0;0;10;0;0;13;2;0
2515203;2614105;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2012;0;0;0;1;0;0;7;0;0;6;0;0
2515203;2614105;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2013;0;0;0;0;0;0;13;0;0;16;0;0
2515203;2614105;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2014;0;0;0;0;0;0;14;0;0;6;1;0
2515203;2614105;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2015;0;0;0;0;0;0;8;0;0;10;0;0
2515203;2614105;-37.0084169780022|-8.15711875468474;sa_o_sebasti_a_o_do_umbuzeiro;2016;0;0;0;0;0;0;14;0;0;16;0;0
2516300;2607703;-36.8802761457321|-7.67105361514705;sum_a_c;2002;0;0;0;0;0;0;46;0;0;49;3;0
2516300;2607703;-36.8802761457321|-7.67105361514705;sum_a_c;2003;1;0;0;3;0;0;50;1;1;63;1;1
2516300;2607703;-36.8802761457321|-7.67105361514705;sum_a_c;2004;0;0;0;1;0;1;55;0;2;73;3;0
2516300;2607703;-36.8802761457321|-7.67105361514705;sum_a_c;2005;0;0;0;1;0;1;51;0;1;53;0;0
2516300;2607703;-36.8802761457321|-7.67105361514705;sum_a_c;2006;0;0;0;0;0;0;55;0;0;51;3;0
2516300;2607703;-36.8802761457321|-7.67105361514705;sum_a_c;2007;0;0;0;2;0;0;52;0;0;52;0;1
2516300;2607703;-36.8802761457321|-7.67105361514705;sum_a_c;2008;0;0;0;1;2;1;59;0;0;56;2;1
2516300;2607703;-36.8802761457321|-7.67105361514705;sum_a_c;2009;0;0;0;2;0;0;56;0;0;52;1;0
2516300;2607703;-36.8802761457321|-7.67105361514705;sum_a_c;2010;0;0;0;0;0;0;59;0;0;68;1;0
2516300;2607703;-36.8802761457321|-7.67105361514705;sum_a_c;2011;0;0;0;1;1;0;48;1;0;79;1;3
2516300;2607703;-36.8802761457321|-7.67105361514705;sum_a_c;2012;1;0;0;1;0;0;63;0;0;71;0;0
2516300;2607703;-36.8802761457321|-7.67105361514705;sum_a_c;2013;0;0;0;0;0;0;69;1;0;71;4;0
2516300;2607703;-36.8802761457321|-7.67105361514705;sum_a_c;2014;1;0;0;0;0;0;51;1;0;78;0;1
2516300;2607703;-36.8802761457321|-7.67105361514705;sum_a_c;2015;0;0;0;3;0;1;49;0;0;70;0;1
2516300;2607703;-36.8802761457321|-7.67105361514705;sum_a_c;2016;0;0;0;3;1;0;68;1;1;77;1;1
2516607;2603900;-37.8785919324605|-7.63570844619416;tavares;2002;0;0;0;0;0;0;26;0;0;25;0;0
2516607;2603900;-37.8785919324605|-7.63570844619416;tavares;2003;0;0;0;1;0;0;27;0;1;34;0;0
2516607;2603900;-37.8785919324605|-7.63570844619416;tavares;2004;0;0;0;2;0;0;32;0;0;34;2;0
2516607;2603900;-37.8785919324605|-7.63570844619416;tavares;2005;0;0;0;1;0;0;25;0;0;34;1;1
2516607;2603900;-37.8785919324605|-7.63570844619416;tavares;2006;0;0;0;1;0;1;10;1;0;20;0;1
2516607;2603900;-37.8785919324605|-7.63570844619416;tavares;2007;0;0;0;1;0;0;28;1;0;35;0;0
2516607;2603900;-37.8785919324605|-7.63570844619416;tavares;2008;0;1;0;0;0;0;36;0;0;38;1;0
2516607;2603900;-37.8785919324605|-7.63570844619416;tavares;2009;1;0;0;1;0;0;20;0;0;27;2;1
2516607;2603900;-37.8785919324605|-7.63570844619416;tavares;2010;0;0;0;1;0;0;43;0;0;34;2;0
2516607;2603900;-37.8785919324605|-7.63570844619416;tavares;2011;0;0;0;0;0;0;31;0;0;34;1;0
2516607;2603900;-37.8785919324605|-7.63570844619416;tavares;2012;0;0;0;0;0;1;40;0;0;41;1;2
2516607;2603900;-37.8785919324605|-7.63570844619416;tavares;2013;0;0;0;2;0;0;36;0;0;47;1;0
2516607;2603900;-37.8785919324605|-7.63570844619416;tavares;2014;0;0;0;1;0;0;44;1;0;49;0;0
2516607;2603900;-37.8785919324605|-7.63570844619416;tavares;2015;0;0;0;3;0;0;36;0;1;50;0;2
2516607;2603900;-37.8785919324605|-7.63570844619416;tavares;2016;0;0;0;1;0;0;48;1;0;53;1;0
2516607;2611533;-37.8785919324605|-7.63570844619416;tavares;2002;0;0;0;0;0;0;26;0;0;25;0;0
2516607;2611533;-37.8785919324605|-7.63570844619416;tavares;2003;0;0;0;1;0;0;27;0;1;34;0;0
2516607;2611533;-37.8785919324605|-7.63570844619416;tavares;2004;0;0;0;2;0;0;32;0;0;34;2;0
2516607;2611533;-37.8785919324605|-7.63570844619416;tavares;2005;0;0;0;1;0;0;25;0;0;34;1;1
2516607;2611533;-37.8785919324605|-7.63570844619416;tavares;2006;0;0;0;1;0;1;10;1;0;20;0;1
2516607;2611533;-37.8785919324605|-7.63570844619416;tavares;2007;0;0;0;1;0;0;28;1;0;35;0;0
